property_id,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,list_date,list_price,status,postal_code,state,state_code,city,county,address_line,latitude,longitude,tags,,private_backyard,garage_1_or_more,hoa,central_heat,cul_de_sac,corner_lot,investment_opportunity,granite_kitchen,open_kitchen,basement,ranch,gourmet_kitchen,city_view,two_kitchen,master_bedroom,large_kitchen,beautiful_backyard,ensuite,community_gym,wooded_land,family_room,maintenance,carport,volleyball,big_lot,lake,water_view,garage_3_or_more,master_suite,dual_master_bedroom,golf_course,outbuilding,dishwasher,forced_air,ocean_view,tennis,large_porch,gated_community,new_roof,tennis_court,golf_course_lot_or_frontage,greenhouse,park,community_center,white_kitchen,lake_view,private_bathroom,trails,single_story,community_security_features,swimming_pool,central_air,fenced_yard,hardwood_floors,front_porch,theater_room,rv_or_boat_parking,fireplace,garage_2_or_more,library,spa_or_hot_tub,floor_plan,first_floor_master_bedroom,recreation_facilities,playground,smart_homes,jack_and_jill_bathroom,kitchen_island,furniture,boat_dock,baseball,two_or_more_stories,community_golf,low_hoa,efficient,screen_porch,energy_efficient,open_house,vaulted_ceiling,river_view,basketball,new_construction,community_clubhouse,washer_dryer,updated_kitchen,private_courtyard,community_boat_facilities,solar_panels,outdoor_kitchen,hill_or_mountain_view,master_bathroom,hidden_room,community_outdoor_space,fixer_upper,clubhouse,elevator,community_tennis_court,wrap_around_porch,storm_shelter,guest_parking,marina,coffer_ceiling,community_spa_or_hot_tub,game_room,beach,modern_kitchen,cathedral_ceiling,big_bathroom,media_room,rental_property,big_yard,high_ceiling,basketball_court,fenced_courtyard,open_floor_plan,views,rv_parking,wine_cellar,laundry_room,pond,medicalcare,community_swimming_pool,soccer,senior_community,golf_course_view,security,groundscare,view,waterfront,fruit_trees,solar_system,farm,two_master_suites,no_hoa,shopping,den_or_office
5142014704,,,,,,,,,,False,2000,,2022-10-27,327500,2,,1,6534,2162,3,,,2,2,3,single_family,2022-09-22T16:18:11Z,350000,sold,30101,Georgia,GA,Acworth,Cobb,2903 Yukon Trl NW,34.065718,-84.643041,"['central_air', 'central_heat', 'community_outdoor_space', 'community_tennis_court', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'vaulted_ceiling', 'master_suite', 'shopping']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5561663334,,,,,,,,,,False,1999,,2022-07-29,295000,2,,,4966,,2,,,,1,2,single_family,2022-06-22T03:53:03Z,280000,sold,30101,Georgia,GA,Acworth,Cobb,465 Windcroft Cir NW,34.067491,-84.653785,"['central_air', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'water_view', 'single_story', 'garage_1_or_more', 'fenced_courtyard', 'farm', 'ranch', 'park', 'trails', 'lake', 'shopping']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5066671191,,,,,,,,,,False,2000,,2022-06-21,550000,4,,,14375,3097,4,,,2,3,5,single_family,2022-05-19T04:37:05Z,515000,sold,30101,Georgia,GA,Acworth,Paulding,75 McEvers Branch Lndg,34.055143,-84.775334,"['central_air', 'central_heat', 'community_clubhouse', 'community_outdoor_space', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'basketball_court', 'private_backyard', 'fenced_yard', 'floor_plan', 'playground', 'golf_course', 'tennis', 'volleyball', 'basketball', 'trails', 'shopping']",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5443772265,,,,,,,,,,False,1999,,2022-10-03,305000,2,,,4456,1109,2,,,2,1,3,single_family,2022-08-26T14:04:48Z,305000,sold,30101,Georgia,GA,Acworth,Cobb,309 Windcroft Cir NW,34.068537,-84.652148,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'white_kitchen', 'high_ceiling', 'farm', 'ranch']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6512522230,,,,,,,,,,False,1999,,2022-07-07,469900,2,,1,15377,,3,,,2,2,4,single_family,2022-06-01T20:22:10Z,469900,sold,30101,Georgia,GA,Acworth,Cobb,3109 Blowing Wind Ct NW,34.030525,-84.681188,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'private_bathroom', 'lake', 'shopping']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9166505102,,,,,,,,,,False,1982,,2022-10-24,192400,3,,,33106,2216,3,,,2,2,4,single_family,2022-10-07T13:27:49Z,184900,sold,30102,Georgia,GA,Acworth,Bartow,5184 E Holiday Ct SE,34.096051,-84.698678,"['central_air', 'community_outdoor_space', 'den_or_office', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'view', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'outbuilding', 'farm', 'ranch', 'lake', 'marina', 'shopping']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5885167024,,,,,,,,,,,1965,,2022-09-14,85000,2,,,8276,1023,2,,,,1,2,single_family,,,sold,30101,Georgia,GA,Acworth,Bartow,183 Anchor Rd SE,34.085445,-84.717103,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5789698403,,,,,False,,,,,False,2016,,2022-10-24,380000,2,,1,7841,2074,3,,,2,2,4,single_family,2022-05-31T18:14:44Z,380000,sold,30101,Georgia,GA,Acworth,Paulding,246 Grove Meadow Dr,34.04483,-84.780397,"['central_air', 'community_security_features', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6888613086,,,,,,,,,,False,2005,,2022-09-08,305000,2,,1,2178,1573,3,townhouse,,1,2,3,townhomes,2022-07-08T23:12:50Z,300000,sold,30102,Georgia,GA,Acworth,Cherokee,320 Oak Leaf Pl,34.098139,-84.621708,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'playground', 'trails', 'hoa']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5574818212,,,,,,,,,,,1999,,2022-06-13,335000,2,,1,7042,1737,3,,,,2,4,single_family,,,sold,30101,Georgia,GA,Acworth,Cobb,3310 Grove Park Ter NW,34.066332,-84.652191,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5607202316,,,,,False,,,,,False,2000,,2022-11-08,275000,2,,,4774,1542,2,townhouse,,,2,2,townhomes,2022-08-05T16:03:13Z,272000,sold,30101,Georgia,GA,Acworth,Cobb,4301 Thorngate Ln,34.061917,-84.627233,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'high_ceiling', 'big_lot', 'ensuite', 'shopping']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6938868579,,,,,False,,,,,False,1972,,2022-09-06,315000,2,,,23287,2495,2,,,1,2,3,single_family,2022-06-10T04:47:34Z,315000,sold,30102,Georgia,GA,Acworth,Cherokee,1585 Deerwood Ln,34.094051,-84.598204,"['central_air', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'farm', 'ranch', 'groundscare', 'shopping']",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6070361823,,,,,,,,,,False,1996,,2022-07-19,425000,2,,1,20909,2325,3,,,,2,4,single_family,2022-06-11T04:46:18Z,425000,sold,30101,Georgia,GA,Acworth,Cobb,3791 Seasons Dr NW,34.045589,-84.734059,"['central_air', 'community_tennis_court', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6186201308,,,,,,,,,,False,1990,,2022-09-14,325000,2,,,29185,1662,2,,,2,2,3,single_family,2022-07-27T21:22:22Z,314900,sold,30102,Georgia,GA,Acworth,Bartow,6171 Emerald Springs Way SE,34.102811,-84.670035,"['central_air', 'central_heat', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'private_backyard', 'master_bedroom', 'new_roof', 'lake', 'shopping']",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5880666803,,,,,,,,,,False,1993,,2022-07-22,598500,3,,1,15682,,4,,,,3,5,single_family,2022-06-10T04:52:41Z,600000,sold,30101,Georgia,GA,Acworth,Cobb,1304 Fallsbrook Ter NW,33.98942,-84.717295,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'ensuite', 'clubhouse', 'golf_course', 'tennis', 'shopping']",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6608089408,,,,,,,,,,False,2011,,2022-10-03,515000,3,,,20473,2510,3,,,2,2,5,single_family,2022-08-11T19:59:37Z,515000,sold,30102,Georgia,GA,Acworth,Cherokee,104 Lucas Dr,34.10161,-84.624727,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'gourmet_kitchen', 'private_backyard', 'fenced_yard', 'coffer_ceiling', 'master_bathroom', 'open_floor_plan', 'floor_plan', 'front_porch', 'shopping']",0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5144227395,,,,,,,,,,False,1976,,2022-10-19,375000,3,,,27138,3020,3,,,,2,5,single_family,2022-09-26T14:26:31Z,379000,sold,30102,Georgia,GA,Acworth,Cherokee,2488 Jackie Moore Cir,34.088341,-84.603465,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'beautiful_backyard', 'floor_plan']",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9852402456,True,,,,,,,,,False,2022,,2022-09-30,909339,3,,1,43560,3598,4,,,3,2,4,single_family,2022-02-03T21:05:24Z,875150,sold,30101,Georgia,GA,Acworth,Paulding,150 Vandiver Ct,34.059528,-84.74064,"['central_air', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'cul_de_sac', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'open_kitchen', 'front_porch']",0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5399745963,,,,,,,,,,False,2001,,2022-06-03,420000,2,,1,9148,1870,3,,,2,2,3,single_family,2022-05-06T02:35:42Z,400000,sold,30144,Georgia,GA,Kennesaw,Cobb,3381 Spirit Dr NW,34.032654,-84.648783,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'big_lot', 'new_roof', 'shopping']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6370109987,,,,,,,,,,,2002,,2022-09-30,785000,4,,1,21344,5330,5,,,,2,6,single_family,,,sold,30101,Georgia,GA,Acworth,Paulding,139 Oakwind Pt,34.048017,-84.760605,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5015265713,,,,,False,,,,,False,1995,,2022-11-17,489900,2,,1,16118,3150,3,,,2,2,5,single_family,2022-06-24T20:55:15Z,489900,sold,30101,Georgia,GA,Acworth,Cobb,496 Broadstone Way NW,33.968598,-84.736732,"['central_heat', 'community_outdoor_space', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'library', 'golf_course', 'tennis', 'shopping']",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5049871253,,,,,,,,,,False,1998,,2022-11-23,410000,2,,,10454,1754,2,,,2,1,3,single_family,2022-10-08T07:48:48Z,399000,sold,30101,Georgia,GA,Acworth,Cobb,2529 Howell Farms Way NW,34.070358,-84.620663,"['central_air', 'central_heat', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'den_or_office', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'farm', 'ranch', 'groundscare', 'maintenance']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5325266568,,,,,,,,,,False,1990,,2022-11-21,307000,2,,,6900,1628,2,,,2,1,3,single_family,2022-10-23T07:41:07Z,324900,sold,30102,Georgia,GA,Acworth,Cobb,1779 May Glen Dr NW,34.063567,-84.59976,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'vaulted_ceiling', 'master_bathroom', 'master_suite', 'farm', 'ranch', 'lake', 'shopping']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5096897356,,,,,False,,,,,False,1986,,2022-10-03,215000,2,,,23087,1456,2,,,,1,3,mobile,2022-07-20T18:16:41Z,215000,sold,30102,Georgia,GA,Acworth,Bartow,7302 Red Oak Dr SE,34.129995,-84.693194,"['central_air', 'central_heat', 'community_boat_facilities', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'dishwasher', 'family_room', 'laundry_room', 'recreation_facilities', 'single_story', 'lake', 'marina']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6233985204,,,,,False,,,,,False,,,2022-09-15,741000,,,,496584,,0,,,,,,land,2018-04-26T08:49:38Z,789000,sold,30101,Georgia,GA,Acworth,Cobb,5959 Fords Rd NW,33.982441,-84.7239,['big_lot'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
